0.7963,0.18182,0.5,0.26667,0.66
0.75,0,0,NaN,0.405
0.72477,0.15625,0.625,0.25,0.67884
0.83486,0.27273,0.75,0.4,0.79579
0.87156,0.2,0.25,0.22222,0.5854
0.66972,0.088235,0.375,0.14286,0.53403
0.72477,0.17647,0.75,0.28571,0.73639
0.69725,0.12121,0.5,0.19512,0.60644
0.66055,0.032258,0.125,0.051282,0.41399
0.72727,0.08,0.22222,0.11765,0.49725
0.83333,0.22222,0.5,0.30769,0.68
0.75,0.12,0.375,0.18182,0.5775
0.7156,0.12903,0.5,0.20513,0.61634
0.75229,0.086957,0.25,0.12903,0.52104
0.77064,0.095238,0.25,0.13793,0.53094
0.77982,0.16667,0.5,0.25,0.65099
0.66972,0.11111,0.5,0.18182,0.59158
0.80734,0.066667,0.125,0.086957,0.49319
0.69725,0.096774,0.375,0.15385,0.54889
0.86364,0.2,0.22222,0.21053,0.57151
0.75926,0.090909,0.25,0.13333,0.525
0.83333,0.14286,0.25,0.18182,0.565
0.73394,0.11111,0.375,0.17143,0.56869
0.7156,0.074074,0.25,0.11429,0.50124
0.7156,0.12903,0.5,0.20513,0.61634
0.66055,0.10811,0.5,0.17778,0.58663
0.65138,0.125,0.625,0.20833,0.63923
0.75229,0.14815,0.5,0.22857,0.63614
0.75229,0.047619,0.125,0.068966,0.46349
0.74545,0.047619,0.11111,0.066667,0.45655
0.74074,0.16667,0.625,0.26316,0.6875
0.83333,0.22222,0.5,0.30769,0.68
0.57798,0.025,0.125,0.041667,0.36943
0.77064,0.095238,0.25,0.13793,0.53094
0.78899,0.14286,0.375,0.2069,0.59839
0.70642,0.1,0.375,0.15789,0.55384
0.7156,0.10345,0.375,0.16216,0.55879
0.80734,0.11765,0.25,0.16,0.55074
0.85321,0,0,NaN,0.4604
0.59091,0.071429,0.33333,0.11765,0.4736
0.7963,0.0625,0.125,0.083333,0.4875
0.71296,0.10345,0.375,0.16216,0.5575
0.82569,0,0,NaN,0.44554
0.76147,0,0,NaN,0.41089
0.77982,0.13636,0.375,0.2,0.59344
0.83486,0.14286,0.25,0.18182,0.56559
0.6422,0.081081,0.375,0.13333,0.51918
0.66055,0.12821,0.625,0.21277,0.64418
0.77064,0,0,NaN,0.41584
0.76364,0.16,0.44444,0.23529,0.61826
