0.54545,0.56061,0.47436,0.51389,0.54639
0.55484,0.56,0.53846,0.54902,0.55495
0.59355,0.59259,0.61538,0.60377,0.59341
0.5641,0.57143,0.55696,0.5641,0.5642
0.46795,0.47436,0.46835,0.47134,0.46794
0.65584,0.6506,0.69231,0.67081,0.65536
0.64516,0.67692,0.5641,0.61538,0.64569
0.63226,0.68421,0.5,0.57778,0.63312
0.50641,0.51087,0.59494,0.54971,0.50526
0.54487,0.57143,0.40506,0.47407,0.54669
0.61039,0.62162,0.58974,0.60526,0.61066
0.6,0.6,0.61538,0.60759,0.5999
0.56774,0.57333,0.55128,0.56209,0.56785
0.55128,0.56522,0.49367,0.52703,0.55203
0.51923,0.52941,0.4557,0.4898,0.52006
0.57143,0.56977,0.62821,0.59756,0.57068
0.63226,0.67213,0.52564,0.58993,0.63295
0.49032,0.49451,0.57692,0.53254,0.48976
0.5641,0.57534,0.53165,0.55263,0.56452
0.58974,0.61538,0.50633,0.55556,0.59083
0.53896,0.53846,0.62821,0.57988,0.53779
0.55484,0.56716,0.48718,0.52414,0.55528
0.6,0.60526,0.58974,0.5974,0.60007
0.5,0.50794,0.40506,0.4507,0.50123
0.66026,0.65854,0.68354,0.67081,0.65995
0.46104,0.46835,0.47436,0.47134,0.46086
0.5871,0.58537,0.61538,0.6,0.58691
0.52258,0.525,0.53846,0.53165,0.52248
0.59615,0.625,0.50633,0.55944,0.59732
0.5641,0.57333,0.5443,0.55844,0.56436
0.58442,0.57955,0.65385,0.61446,0.5835
0.45806,0.45455,0.38462,0.41667,0.45854
0.5871,0.59459,0.5641,0.57895,0.58725
0.49359,0.5,0.40506,0.44755,0.49474
0.51923,0.52857,0.46835,0.49664,0.51989
0.54545,0.54878,0.57692,0.5625,0.54504
0.63226,0.62963,0.65385,0.64151,0.63212
0.57419,0.59375,0.48718,0.53521,0.57476
0.5641,0.55914,0.65823,0.60465,0.56288
0.58333,0.56364,0.78481,0.65608,0.58072
0.58442,0.59211,0.57692,0.58442,0.58451
0.59355,0.59494,0.60256,0.59873,0.59349
0.59355,0.5974,0.58974,0.59355,0.59357
0.53846,0.55224,0.46835,0.50685,0.53937
0.52564,0.53623,0.46835,0.5,0.52639
0.64286,0.70909,0.5,0.58647,0.64474
0.6,0.62121,0.52564,0.56944,0.60048
0.52258,0.52381,0.5641,0.54321,0.52231
0.55769,0.5463,0.74684,0.63102,0.55524
0.48718,0.49275,0.43038,0.45946,0.48792
0.47727,0.36364,0.47059,0.41026,0.47603
0.54545,0.43478,0.58824,0.5,0.55338
0.48889,0.4,0.55556,0.46512,0.5
0.62222,0.52941,0.5,0.51429,0.60185
0.43478,0.375,0.66667,0.48,0.47619
0.45455,0.31579,0.35294,0.33333,0.43573
0.47727,0.3125,0.29412,0.30303,0.44336
0.4,0.30435,0.38889,0.34146,0.39815
0.66667,0.61538,0.44444,0.51613,0.62963
0.6087,0.5,0.61111,0.55,0.60913
0.56818,0.44444,0.47059,0.45714,0.55011
0.70455,0.625,0.58824,0.60606,0.68301
0.51111,0.40909,0.5,0.45,0.50926
0.55556,0.41667,0.27778,0.33333,0.50926
0.56522,0.42857,0.33333,0.375,0.52381
0.63636,0.52174,0.70588,0.6,0.64924
0.61364,0.5,0.47059,0.48485,0.58715
0.48889,0.35294,0.33333,0.34286,0.46296
0.48889,0.38095,0.44444,0.41026,0.48148
0.65217,0.58333,0.38889,0.46667,0.60516
0.56818,0.42857,0.35294,0.3871,0.52832
0.56818,0.45833,0.64706,0.53659,0.58279
0.8,0.76471,0.72222,0.74286,0.78704
0.44444,0.4,0.77778,0.5283,0.5
0.63043,0.52632,0.55556,0.54054,0.61706
0.61364,0.5,0.64706,0.5641,0.61983
0.65909,0.58333,0.41176,0.48276,0.61329
0.71111,0.6,0.83333,0.69767,0.73148
0.68889,0.59091,0.72222,0.65,0.69444
0.3913,0.32143,0.5,0.3913,0.41071
0.65909,0.57143,0.47059,0.51613,0.62418
0.54545,0.42105,0.47059,0.44444,0.53159
0.53333,0.44,0.61111,0.51163,0.5463
0.68889,0.64286,0.5,0.5625,0.65741
0.43478,0.27778,0.27778,0.27778,0.40675
0.45455,0.31579,0.35294,0.33333,0.43573
0.72727,0.66667,0.58824,0.625,0.70153
0.55556,0.44444,0.44444,0.44444,0.53704
0.64444,0.5625,0.5,0.52941,0.62037
0.6087,0.5,0.66667,0.57143,0.61905
0.61364,0.5,0.41176,0.45161,0.57625
0.77273,0.81818,0.52941,0.64286,0.72767
0.48889,0.30769,0.22222,0.25806,0.44444
0.68889,0.61111,0.61111,0.61111,0.67593
0.69565,0.6,0.66667,0.63158,0.69048
0.68182,0.61538,0.47059,0.53333,0.6427
0.63636,0.52174,0.70588,0.6,0.64924
0.73333,0.625,0.83333,0.71429,0.75
0.71111,0.64706,0.61111,0.62857,0.69444
0.47826,0.28571,0.22222,0.25,0.43254
0.6195,0.32,0.25532,0.28402,0.51382
0.62069,0.38462,0.47872,0.42654,0.57936
0.63636,0.39815,0.45745,0.42574,0.58428
0.6375,0.38202,0.35789,0.36957,0.55673
0.625,0.33766,0.27368,0.30233,0.52351
0.65723,0.42424,0.44681,0.43523,0.59617
0.66458,0.41558,0.34043,0.37427,0.57021
0.59561,0.35043,0.43617,0.38863,0.5492
0.61875,0.36364,0.37895,0.37113,0.54947
0.525,0.30872,0.48421,0.37705,0.51322
0.6195,0.32468,0.26596,0.2924,0.51691
0.66458,0.4381,0.48936,0.46231,0.61357
0.58934,0.34454,0.43617,0.38498,0.54475
0.66875,0.43529,0.38947,0.41111,0.58807
0.6375,0.37931,0.34737,0.36264,0.55368
0.65409,0.40476,0.3617,0.38202,0.56924
0.61442,0.39098,0.55319,0.45815,0.5966
0.64577,0.37975,0.31915,0.34682,0.55069
0.65625,0.4026,0.32632,0.36047,0.56094
0.64687,0.42105,0.50526,0.45933,0.60596
0.63836,0.39604,0.42553,0.41026,0.57661
0.61129,0.35,0.37234,0.36082,0.54173
0.62696,0.31884,0.23404,0.26994,0.51258
0.56875,0.30973,0.36842,0.33654,0.51088
0.6625,0.42857,0.41053,0.41935,0.58971
0.62893,0.35,0.29787,0.32184,0.53286
0.66771,0.43617,0.43617,0.43617,0.60031
0.59875,0.33,0.35106,0.34021,0.52664
0.60625,0.32184,0.29474,0.30769,0.51626
0.63125,0.37634,0.36842,0.37234,0.55532
0.66038,0.40278,0.30851,0.3494,0.55827
0.64577,0.38824,0.35106,0.36872,0.55998
0.66458,0.4,0.2766,0.32704,0.55163
0.59688,0.29762,0.26316,0.27933,0.50047
0.63125,0.3964,0.46316,0.42718,0.58269
0.64465,0.36986,0.28723,0.32335,0.54094
0.62069,0.35484,0.35106,0.35294,0.5422
0.60815,0.38346,0.54255,0.44934,0.58905
0.64375,0.41441,0.48421,0.4466,0.59766
0.64062,0.4,0.42105,0.41026,0.57719
0.65409,0.37879,0.26596,0.3125,0.54146
0.55486,0.27778,0.31915,0.29703,0.48624
0.65204,0.4,0.3617,0.37989,0.56752
0.6375,0.42553,0.63158,0.50847,0.63579
0.60313,0.37097,0.48421,0.42009,0.56877
0.63836,0.35211,0.26596,0.30303,0.5303
0.59248,0.35246,0.45745,0.39815,0.55317
0.69279,0.47297,0.37234,0.41667,0.5995
0.6125,0.38211,0.49474,0.43119,0.57848
0.60625,0.30864,0.26316,0.28409,0.50713
