0.90164,0,0,NaN,0.49107
0.875,NaN,0,NaN,0.5
0.83333,0.66667,0.2,0.30769,0.58864
0.83333,0.57143,1,0.72727,0.89286
0.86275,1,0.125,0.22222,0.5625
0.91667,0,0,NaN,0.49107
0.87097,0.5,0.5,0.5,0.71296
0.81132,0.5,0.3,0.375,0.61512
0.77778,NaN,0,NaN,0.5
0.86,0.5,0.14286,0.22222,0.5598
0.91803,NaN,0,NaN,0.5
0.84375,0.33333,0.25,0.28571,0.58929
0.83333,0.55556,0.5,0.52632,0.70455
0.88889,0.66667,1,0.8,0.92857
0.84314,0.5,0.25,0.33333,0.60174
0.91667,0,0,NaN,0.49107
0.87097,0.5,0.25,0.33333,0.60648
0.84906,0.75,0.3,0.42857,0.63837
0.83333,1,0.25,0.4,0.625
0.88,1,0.14286,0.25,0.57143
0.91803,NaN,0,NaN,0.5
0.875,NaN,0,NaN,0.5
0.81481,0.5,0.3,0.375,0.61591
0.83333,0.57143,1,0.72727,0.89286
0.86275,1,0.125,0.22222,0.5625
0.95,0.66667,0.5,0.57143,0.74107
0.90323,0.66667,0.5,0.57143,0.73148
0.83019,0.55556,0.5,0.52632,0.70349
0.77778,0.5,0.25,0.33333,0.58929
0.88,1,0.14286,0.25,0.57143
0.91803,NaN,0,NaN,0.5
0.875,0.5,0.5,0.5,0.71429
0.83333,0.6,0.3,0.4,0.62727
0.83333,0.6,0.75,0.66667,0.80357
0.86275,1,0.125,0.22222,0.5625
0.91667,0,0,NaN,0.49107
0.87097,NaN,0,NaN,0.5
0.84906,1,0.2,0.33333,0.6
0.83333,1,0.25,0.4,0.625
0.88,1,0.14286,0.25,0.57143
0.91803,NaN,0,NaN,0.5
0.875,0.5,0.5,0.5,0.71429
0.85185,0.66667,0.4,0.5,0.67727
0.77778,0.5,0.25,0.33333,0.58929
0.84314,NaN,0,NaN,0.5
0.93333,0.5,0.25,0.33333,0.61607
0.80645,0,0,NaN,0.46296
0.84906,0.75,0.3,0.42857,0.63837
0.77778,0.5,0.5,0.5,0.67857
0.86,0.5,0.28571,0.36364,0.6196
0.90164,0,0,NaN,0.49107
0.875,0.5,0.25,0.33333,0.60714
0.83333,0.57143,0.4,0.47059,0.66591
0.88889,0.66667,1,0.8,0.92857
0.86275,1,0.125,0.22222,0.5625
0.88333,0.2,0.25,0.22222,0.58929
0.90323,1,0.25,0.4,0.625
0.84906,0.75,0.3,0.42857,0.63837
0.72222,0,0,NaN,0.46429
0.86,NaN,0,NaN,0.5
0.90164,0,0,NaN,0.49107
0.875,NaN,0,NaN,0.5
0.85185,0.625,0.5,0.55556,0.71591
0.77778,0.5,0.25,0.33333,0.58929
0.88235,1,0.25,0.4,0.625
0.91667,0,0,NaN,0.49107
0.90323,0.66667,0.5,0.57143,0.73148
0.88679,0.83333,0.5,0.625,0.73837
0.77778,0.5,1,0.66667,0.85714
0.88,0.66667,0.28571,0.4,0.63123
0.91803,NaN,0,NaN,0.5
0.90625,1,0.25,0.4,0.625
0.81481,0.5,0.3,0.375,0.61591
0.83333,1,0.25,0.4,0.625
0.86275,1,0.125,0.22222,0.5625
0.93333,NaN,0,NaN,0.5
0.90323,0.66667,0.5,0.57143,0.73148
0.88679,0.83333,0.5,0.625,0.73837
0.94444,0.8,1,0.88889,0.96429
0.84,0.33333,0.14286,0.2,0.54817
0.91803,NaN,0,NaN,0.5
0.875,NaN,0,NaN,0.5
0.85185,0.625,0.5,0.55556,0.71591
0.83333,0.66667,0.5,0.57143,0.71429
0.86275,0.66667,0.25,0.36364,0.61337
0.93333,NaN,0,NaN,0.5
0.83871,0.42857,0.75,0.54545,0.80093
0.83019,0.57143,0.4,0.47059,0.66512
0.83333,1,0.25,0.4,0.625
0.88,1,0.14286,0.25,0.57143
0.91803,0.5,0.2,0.28571,0.59107
0.90625,1,0.25,0.4,0.625
0.87037,0.71429,0.5,0.58824,0.72727
0.77778,NaN,0,NaN,0.5
0.86275,1,0.125,0.22222,0.5625
0.91667,0,0,NaN,0.49107
0.77419,0,0,NaN,0.44444
0.79245,0.42857,0.3,0.35294,0.60349
0.88889,0.75,0.75,0.75,0.83929
0.9,1,0.28571,0.44444,0.64286
