0.57428,0.073927,0.67783,0.033672,0.50609,0.058487,0.59882,0.040066,0.27433,0.04962,0.57044,0.016928
0.54004,0.096804,0.70796,0.05181,0.45172,0.041676,0.65609,0.027901,0.44113,0.0444,0.64346,0.020465
0.3776,0.07769,0.65829,0.05196,0.24597,0.055446,0.59641,0.039745,0.34958,0.049684,0.63513,0.027185
0.24251,0.093139,0.57388,0.035489,0.31277,0.03399,0.60337,0.019072,0.26842,0.030629,0.57847,0.013601
0.28193,0.11224,0.5902,0.047402,0.29707,0.03421,0.59218,0.020215,0.29775,0.033734,0.5895,0.014634
0.34966,0.13216,0.62565,0.084829,0.27064,0.1044,0.54738,0.093907,0.15811,0.073223,0.52084,0.031226
0.28501,0.12072,0.58698,0.069569,0.22261,0.07114,0.56498,0.05824,0.20587,0.082629,0.55474,0.032872
0.21087,0.066916,0.56049,0.070162,0.14358,0.066699,0.55388,0.062129,0.15422,0.061535,0.51613,0.039073
0.74904,0.023749,0.66707,0.026002,0.64066,0.056111,0.59306,0.039456,0.064182,0.023652,0.51344,0.0077385
0.41521,0.11301,0.6379,0.07771,0.34411,0.10974,0.61838,0.090403,0.11708,0.048152,0.50607,0.021531
0.34585,0.12283,0.58097,0.10036,0.33909,0.1272,0.57115,0.10173,0.20202,0.023325,0.48926,0.021873
0.2883,0.081093,0.6079,0.041683,0.27733,0.060201,0.59982,0.032768,0.29587,0.06592,0.60447,0.034256
0.87313,0.033625,0.71143,0.041783,0.82742,0.04075,0.68152,0.050759,0.036513,0.024024,0.48432,0.015786
0.29663,0.087383,0.59178,0.036769,0.29781,0.061264,0.58796,0.030216,0.17512,0.051876,0.5435,0.016034
0.10714,0.049999,0.51162,0.014055,0.26687,0.062505,0.56432,0.038109,0.11489,0.054622,0.52364,0.015954
0.63036,0.043821,0.66792,0.03757,0.55762,0.059046,0.56372,0.050232,0.54993,0.074718,0.61812,0.052152
0.55918,0.12819,0.6721,0.06145,0.49197,0.12069,0.57467,0.10041,0.49146,0.12035,0.6017,0.10165
0.22652,0.11126,0.53238,0.025823,0.3747,0.057254,0.55735,0.033058,0.38101,0.055172,0.57181,0.031971
0.21186,0.066205,0.52744,0.058853,0.16652,0.067488,0.54817,0.094659,0.23301,0.097619,0.61673,0.088852
0.45185,0.15564,0.64272,0.13199,0.32807,0.13868,0.58817,0.11969,0.32477,0.13424,0.61823,0.096394
0.39751,0.17071,0.62087,0.093145,0.30557,0.085068,0.54882,0.078455,0.37403,0.10273,0.61321,0.06563
0.56813,0.18998,0.68412,0.14856,0.48726,0.13618,0.6577,0.11628,0.50372,0.18115,0.67627,0.11744
0.29692,0.11804,0.5785,0.066374,0.28088,0.085399,0.57408,0.079564,0.2721,0.12496,0.56583,0.096404
